userID,A,B
15730,53565,124325
15731,10541,8322
15732,10490,12923
15733,34880,12109
15734,56286,11
15735,170475,45289
15736,206061,19133
15737,1135,751
15738,3152,40135
15739,3394,6688
15740,29300,21785
15741,147584,312676
15742,12867,99110
15743,9263,20405
15744,85438,6442
15745,213,957
15746,34545,37824
15747,29709,4119
15748,50392,10496
15749,62024,487281
15750,95569,94272
15751,37735,42070
15752,23089,33271
15753,1469,596
15754,12430,23320
15755,4891,1451
15756,20021,1662
15757,119683,76343
15758,106052,23011
15759,78961,16645
15760,29284,101401
15761,197505,24506
15762,77221,13691
15763,53072,26237
15764,33600,22453
15765,21681,18093
15766,724,3306
15767,41710,34375
15768,25982,5807
15769,724,1863
15770,10193,29572
15771,31874,37830
15772,17748,11920
15773,7406,17714
15774,6735,18381
15775,12729,37032
15776,105336,78207
15777,22165,70028
15778,1965,3254
15779,23913,15390
15780,5927,9059
15781,48527,12199
15782,45464,906
15783,2593,26419
15784,47183,23148
15785,26637,2633
15786,4506,7056
15787,34880,9059
15788,12879,15891
15789,5457,20427
15790,35035,6537
15791,14459,14967
15792,3837,3222
15793,16,23101
15794,11893,6072
15795,5712,7530
15796,32688,9690
15797,45851,14007
15798,19887,2790
15799,3837,18942
15800,21681,35956
15801,78460,60722
15802,66087,16735
15803,15650,92996
15804,1127,30346
15805,42568,1793
15806,39467,1379
15807,28180,48526
15808,4101,15013
15809,20187,13552
15810,17743,59189
15811,32592,26141
15812,44931,8741
15813,29506,4806
15814,14273,214971
15815,14210,29572
15816,19180,1841
15817,71585,18600
15818,19887,2790
15819,161,19592
15820,358575,37830
15821,22747,89239
15822,8570,24889
15823,38948,39668
15824,2031,3546
15825,12026,2520
15826,85027,41524
15827,73336,68869
15828,25004,61979
15829,47793,24226
15830,25004,61979
15831,87362,3486
15832,12986,10685
15833,43080,15067
15834,40507,14159
15835,33917,44265
15836,66520,7049
15837,100268,46635
15838,29692,20543
15839,8786,1574
15840,103579,136950
15841,24607,30171
15842,4122,57645
15843,49114,7714
15844,21611,48283
15845,16678,47719
15846,47933,18942
15847,103579,136950
15848,598,2226
15849,9975,5580
15850,43856,4896
15851,19133,17765
15852,4826,206
15853,10003,128368
15854,13066,15891
15855,6414,8345
15856,23299,24587
15857,4891,22991
15858,42667,20777
15859,32592,26141
15860,49471,73873
15861,25567,56408
15862,61069,1024
15863,116967,143563
15864,97257,18888
15865,4495,1814
15866,13557,14210
15867,7063,206
15868,22,747
15869,5523,2508
15870,19383,107783
15871,25569,10337
15872,20033,11084
15873,196891,61254
15874,49109,9270
15875,54606,56309
15876,13145,734
15877,19732,9259
15878,58000,6303
15879,32725,4816
15880,13145,734
15881,54606,3434
15882,10059,4606
15883,3340,20704
15884,14757,906
15885,8947,39383
15886,7731,22571
15887,1133,7049
15888,6576,29758
15889,191,946
15890,9305,92388
15891,23903,8168
15892,45928,101547
15893,23639,1259
15894,5704,11950
15895,11126,9925
15896,8586,21357
15897,22460,21218
15898,2120,23234
15899,1521,9622
15900,72283,677
15901,58525,104350
15902,3022,415
15903,7624,8081
15904,24820,7339
15905,1657,4519
15906,1601,6720
15907,4078,142967
15908,38044,1952
15909,21681,6667
15910,122399,7670
15911,29595,105104
15912,8502,13759
15913,158,2710
15914,24161,23389
15915,3491,5566
15916,10285,14131
15917,1900,145
15918,95128,30171
15919,2444,1123
15920,17270,29132
15921,16915,147699
15922,5909,24023
15923,33510,103079
15924,36856,56240
15925,2617,14007
15926,15711,46673
15927,4085,10323
15928,25178,34724
15929,3126,37835
15930,13370,328
15931,13380,15871
15932,2225,1391
15933,4754,4701
15934,1945,19120
15935,4134,765
15936,7727,765
15937,2444,1123
15938,7695,14422
15939,6745,7612
15940,1228,547
15941,2444,1123
15942,6745,11110
15943,6973,31475
15944,122399,7670
15945,2444,1123
15946,8502,13759
15947,2120,23234
15948,629,646
15949,24372,18239
15950,4960,2688
15951,11953,4526
15952,5296,82
15953,6284,803
15954,28278,8292
15955,22523,27178
15956,6652,31784
15957,11649,32400
15958,21681,3546
15959,268,8310
15960,5927,7376
15961,12288,7049
15962,79944,608
15963,13380,15871
15964,7393,31113
15965,439,16743
15966,4892,1011
15967,41141,58105
15968,21681,3546
15969,26073,13984
15970,1157,1335
15971,13652,12691
15972,267793,216568
15973,14208,80551
15974,55908,3317
15975,257724,15891
15976,2420,751
15977,61876,57043
15978,16828,37647
15979,3485,2079
15980,103,1668
15981,195337,109208
15982,8394,31146
15983,8555,1394
15984,27428,17518
15985,3541,3546
15986,1760,25474
15987,40453,39668
15988,148516,23612
15989,7703,147866
15990,179,20948
15991,23988,28108
15992,13772,14329
15993,29595,142967
15994,11743,38627
15995,7591,4307
15996,16587,53647
15997,1188,34506
15998,6088,11621
15999,147639,23083
16000,1147,3619
16001,4078,24485
16002,1102,14427
16003,25196,3714
16004,14994,2229
16005,65307,38652
16006,67302,19158
16007,2244,1680
16008,24481,18947
16009,128019,11787
16010,10155,22709
16011,63159,18574
16012,92996,19830
16013,9825,27340
16014,337381,115565
16015,2444,1513
16016,11034,9598
16017,2444,7409
16018,4891,20623
16019,95123,15058
16020,49094,441495
16021,19787,5932
16022,9789,10430
16023,23763,5358
16024,86554,49692
16025,52184,4084
16026,19965,2748
16027,8233,70498
16028,1598,8691
16029,67938,62798
16030,29717,71503
16031,1512,98342
16032,36817,17518
16033,855,7946
16034,17541,6220
16035,14550,7587
16036,22263,22724
16037,33420,5039
16038,557,195633
16039,24426,6006
16040,952,7944
16041,5658,87902
16042,68999,52969
16043,21173,1892
16044,51299,4974
16045,31545,25084
16046,659,2332
16047,35678,13154
16048,29257,52546
16049,40943,11693
16050,8337,6624
16051,359728,23562
16052,8177,18262
16053,585440,41579
16054,147122,34973
16055,12860,11335
16056,7288,8914
16057,3362,33586
16058,33413,262
16059,37770,77118
16060,24220,4468
16061,12986,56408
16062,11674,161224
16063,200777,138468
16064,754,36320
16065,27088,18070
16066,7878,7825
16067,33973,15933
16068,103579,2609
16069,89423,2342
16070,2120,59832
16071,1490,23662
16072,26938,24822
16073,40701,20427
16074,13378,37830
16075,3239,5515
16076,19659,29572
16077,5239,67600
16078,23520,39280
16079,8190,1594
16080,12278,8926
16081,2214,5307
16082,96264,9284
16083,8588,21357
16084,1569,15396
16085,21173,1892
16086,24445,57535
16087,8177,18262
16088,11159,3036
16089,38893,30462
16090,49820,20405
16091,25922,17064
16092,60816,185316
16093,36263,178783
16094,68681,153744
16095,50271,157129
16096,11832,18427
16097,66009,195306
16098,3867,91086
16099,77277,18697
16100,34568,57350
16101,380367,58106
16102,33191,45726
16103,33191,240682
16104,33191,58106
16105,27428,46248
16106,27642,22453
16107,39825,2559
16108,21608,72109
16109,18023,17116
16110,15249,4490
16111,10842,11786
16112,23095,31767
16113,11038,8599
16114,4672,6410
16115,3946,1655
16116,55992,268576
16117,11655,174
16118,103579,1814
16119,10526,9905
16120,8246,7097
16121,21753,15302
16122,19043,18981
16123,7718,1841
16124,10950,20405
16125,17299,1154
16126,18493,18281
16127,1679,9659
16128,3802,6592
16129,11353,1823
16130,62980,11121
16131,31810,29572
16132,98695,110559
16133,18531,20711
16134,30735,2471
16135,39802,16348
16136,20669,127735
16137,269259,159724
16138,4069,6442
16139,53179,23250
16140,12648,7382
16141,46439,12387
16142,4650,4897
16143,370119,5545
16144,20228,114655
16145,66288,15891
16146,21545,18107
16147,10472,71160
16148,16636,31744
16149,26074,2051
16150,79507,9255
16151,31407,17172
16152,90500,52546
16153,41682,2024
16154,46936,92058
16155,24580,17447
16156,2845,30428
16157,107910,50235
16158,45365,117624
16159,17588,40466
16160,81296,59143
16161,21681,4007
16162,53436,57553
16163,2031,18496
16164,1219,6072
16165,21751,569
16166,40444,29037
16167,97038,10685
16168,2925,29240
16169,78840,27855
16170,14739,57553
16171,1790,31382
16172,34880,32567
16173,52439,72812
16174,20601,29966
16175,22668,84986
16176,1819,9127
16177,10155,35458
16178,10214,25190
16179,96969,73378
16180,1790,185759
16181,6807,1892
16182,4237,32021
16183,111128,82073
16184,52439,2024
16185,25991,35963
16186,14450,2229
16187,10529,2579
16188,141864,167021
16189,21681,1814
16190,21681,7670
16191,69693,25159
16192,207592,114655
16193,27021,19081
16194,34880,10685
16195,33191,107138
16196,7937,1680
16197,23095,19158
16198,7075,74424
16199,71872,37830
16200,1541,59028
16201,116558,37928
16202,34880,59699
16203,4751,6654
16204,5143,54505
16205,11832,3623
16206,4085,35095
16207,469383,307499
16208,197791,120525
16209,1790,13958
16210,40943,4101
16211,4946,11040
16212,23337,28450
16213,241,16284
16214,9745,70815
16215,19870,69579
16216,6666,8528
16217,13111,27006
16218,8671,22453
16219,8778,10926
16220,46987,82285
16221,21681,55634
16222,210729,186857
16223,1346,4096
16224,11631,4247
16225,3275,6345
16226,143308,29025
16227,8720,41796
16228,43667,25730
16229,1439,13465
16230,3144,3406
16231,46905,95528
16232,129200,8745
16233,103579,209595
16234,11130,28745
16235,16271,135358
16236,945,42719
16237,98932,43801
16238,870,13705
16239,1747,8148
16240,82119,36022
16241,1819,52430
16242,43484,8422
16243,85761,29857
16244,31302,30171
16245,13825,2360
16246,35889,49480
16247,3456,51596
16248,1035,18098
16249,82119,36022
16250,1023,250
16251,24748,4925
16252,15781,1165
16253,378279,2471
16254,24607,55685
16255,8594,30886
16256,22485,20658
16257,14714,35085
16258,103579,110369
16259,159952,40509
16260,14714,21324
16261,28197,71028
16262,42453,44011
16263,53116,8741
16264,45065,180936
16265,21857,37830
16266,14545,74604
16267,567,5492
16268,9113,29258
16269,2031,4568
16270,3837,23172
16271,980,24048
16272,8201,3829
16273,190683,86140
16274,367845,41579
16275,24441,9466
16276,9824,35219
16277,174491,187519
16278,46837,15891
16279,32299,148045
16280,62629,25730
16281,42989,2668
16282,20033,97105
16283,16194,47719
16284,2115,192
16285,15083,1627
16286,2176,541
16287,1819,647
16288,609143,12217
16289,112420,66189
16290,251225,217963
16291,14749,30265
16292,12636,3755
16293,43628,24527
16294,27642,6691
16295,629,105201
16296,1364,16482
16297,3250,19045
16298,24531,815
16299,3599,7266
16300,23721,12570
16301,14097,8497
16302,21681,92966
16303,53959,2229
16304,53609,193747
16305,19531,20543
16306,106298,19324
16307,34880,117
16308,12092,13759
16309,29522,1305
16310,50874,33583
16311,2727,15851
16312,41217,6331
16313,18707,26337
16314,34363,12293
16315,24400,1606
16316,7730,3940
16317,18913,98807
16318,1160,4758
16319,15805,33535
16320,13145,5951
16321,6906,6923
16322,26064,2231
16323,17585,32178
16324,60009,12095
16325,3532,48580
16326,4135,8642
16327,373,659
16328,7786,10204
16329,16110,3753
16330,11111,155584
16331,4894,11584
16332,19862,12456
16333,44566,8445
16334,182632,1841
16335,28735,1908
16336,29195,9382
16337,22144,57553
16338,16788,1394
16339,6268,25328
16340,56712,176502
16341,30622,64843
16342,12130,2420
16343,120521,6532
16344,44074,35989
16345,1207,384
16346,163590,8891
16347,323,632
16348,17619,20405
16349,83311,19116
16350,2590,30790
16351,79485,29109
16352,3213,1080
16353,47456,17510
16354,2719,2720
16355,2719,2720
16356,14722,16260
16357,9989,64690
16358,112374,16370
16359,55102,306
16360,26272,2721
16361,55102,306
16362,6745,58305
16363,10541,33778
16364,2031,7056
16365,2701,14086
16366,2306,9754
16367,99660,49552
16368,30319,17403
16369,12166,39072
16370,141,3603
16371,1863,20433
16372,19752,11841
16373,284260,87638
16374,52,352
16375,1075,12777
16376,6961,6692
16377,87152,40029
16378,9878,4883
16379,25317,366
16380,16107,93482
16381,9878,4883
16382,481,69
16383,25701,366
16384,10753,14543
16385,20260,18375
16386,37614,13076
16387,2601,8409
16388,6581,13247
16389,2018,1841
16390,21173,4474
16391,40764,78650
16392,418,11272
16393,10218,134887
16394,4957,21912
16395,670,399
16396,806,2169
16397,77384,64468
16398,15251,39007
16399,12906,41020
16400,12961,7843
16401,7286,49888
16402,12565,5186
16403,6766,1094
16404,14659,12008
16405,5913,8371
16406,5887,68025
16407,6198,3078
16408,37328,8222
16409,5357,3994
16410,6745,4270
16411,2546,3296
16412,15142,25713
16413,2444,16313
16414,4906,10522
16415,1222,4336
16416,3960,10803
16417,12306,82470
16418,64573,72024
16419,42765,1849
16420,13770,651
16421,37578,8325
16422,2826,1296
16423,52,4102
16424,8853,363
16425,59264,69032
16426,1289,15624
16427,4774,7992
16428,261,12107
16429,815,149
16430,4877,6148
16431,707,9997
16432,57321,19243
16433,2160,5189
16434,25701,2710
16435,2070,7710
16436,63728,15787
16437,25594,29430
16438,16721,2073
16439,2312,18995
16440,3388,6923
16441,17757,59967
16442,4149,29063
16443,19029,2559
16444,71052,127707
16445,15620,3782
16446,15924,69257
16447,30876,40816
16448,6735,2476
16449,53630,24348
16450,50469,9944
16451,13617,726
16452,29306,19243
16453,3362,12782
16454,6670,14167
16455,47669,5037
16456,63284,2878
16457,3126,5037
16458,51230,23248
16459,54606,1362
16460,80434,7586
16461,1123,5037
16462,2630,7856
16463,24137,8567
16464,27295,54230
16465,40214,48131
16466,3656,3546
16467,13213,12845
16468,9853,110873
16469,2664,7765
16470,24607,163077
16471,24380,4396
16472,16038,24803
16473,1694,2552
16474,5503,5037
16475,50058,43313
16476,17627,248
16477,32296,5037
16478,42759,26896
16479,4993,4608
16480,14998,28450
16481,7268,25672
16482,131122,41444
16483,414,32634
16484,1893,3521
16485,8152,5323
16486,42480,13664
16487,21681,3546
16488,6823,46749
16489,7094,14899
16490,5475,5225
16491,2306,1736
16492,7308,7862
16493,6841,8325
16494,10939,8093
16495,8223,5351
16496,5873,11356
16497,15083,44446
16498,21950,12650
16499,99000,72949
16500,39175,856
16501,10248,7385
16502,57321,19243
16503,48206,5367
16504,1219,2988
16505,76838,31026
16506,15515,33800
16507,74796,35783
16508,35300,7602
16509,382,89333
16510,74870,18403
16511,36339,28201
16512,13891,6802
16513,22610,24114
16514,34880,36322
16515,124631,43074
16516,29836,39502
16517,29306,19243
16518,37327,28516
16519,216,3546
16520,5003,4239
16521,2111,15241
16522,67960,4960
16523,2220,7056
16524,20719,2692
16525,5198,1024
16526,36339,28201
16527,18044,11496
16528,3018,20427
16529,7298,31026
16530,1657,1538
16531,319,14218
16532,3282,59750
16533,25831,3623
16534,138201,3948
16535,12554,30734
16536,25131,3623
16537,25960,24129
16538,3282,59750
16539,49140,3623
16540,1790,36320
16541,8246,38761
16542,24982,3546
16543,27978,7302
16544,27680,180466
16545,34880,36322
16546,36305,24114
16547,10950,31728
16548,24950,1024
16549,2556,839
16550,10087,19703
16551,4001,104001
16552,52324,3890
16553,1404,50603
16554,62359,39668
16555,23095,52732
16556,7733,2547
16557,116485,35362
16558,37512,15891
16559,8081,12519
16560,207592,20056
16561,6396,5508
16562,27457,32227
16563,23753,2029
16564,495870,312676
16565,211235,30540
16566,5605,13407
16567,133638,20427
16568,70256,4599
16569,90027,312676
16570,200777,138468
16571,48564,68872
16572,101190,77744
16573,1293,326
16574,251225,68100
16575,209197,25887
16576,18044,375
16577,2900,5037
16578,312300,74623
16579,92659,181149
16580,15298,30206
16581,24587,11469
16582,95188,39012
16583,81405,110928
16584,14490,32616
16585,19050,5566
16586,153310,23443
16587,12816,10671
16588,15505,22614
16589,34763,4815
16590,34880,7816
16591,71134,78339
16592,6396,5508
16593,178076,13770
16594,40093,86376
16595,29305,1737
16596,54665,20056
16597,13274,22549
16598,7094,6623
16599,6620,5361
16600,26070,26756
16601,120381,20405
16602,40567,44428
16603,21848,103803
16604,25064,1349
16605,5518,12743
16606,19321,33209
16607,6610,4323
16608,6610,4323
16609,18182,36579
16610,3571,14894
16611,59875,976
16612,2103,778
16613,9057,4865
16614,16107,12103
16615,29595,40334
16616,27670,65764
16617,18428,49705
16618,1790,45780
16619,14545,4298
16620,14202,3974
16621,35599,6658
16622,83709,3665
16623,34880,16529
16624,5523,6784
16625,21681,33891
16626,88795,183107
16627,100283,224241
16628,377189,34973
16629,19510,2073
16630,2944,1210
16631,3557,30537
16632,103579,188401
16633,95788,39668
16634,22165,11527
16635,46927,38835
16636,66288,45573
16637,128013,15891
16638,957,52806
16639,25453,50135
16640,2444,36360
16641,29902,29369
16642,192642,225343
16643,1047,375
16644,25536,17196
16645,64518,241356
16646,11171,12685
16647,6257,4998
16648,81473,51017
16649,7365,48283
16650,52483,122155
16651,89757,35473
16652,356359,179720
16653,40777,3194
16654,251225,74623
16655,910,4144
16656,30572,38640
16657,3454,62716
16658,11949,17282
16659,48279,16799
16660,1501,12740
16661,6338,15843
16662,10214,1614
16663,28720,49705
16664,19510,45244
16665,3454,20468
16666,7351,62716
16667,17596,54712
16668,251225,74623
16669,7277,37830
16670,13616,6527
16671,18070,432
16672,13686,37536
16673,24774,96903
16674,33132,12003
16675,44374,19986
16676,3943,14190
16677,24774,96903
16678,58961,93
16679,835251,128715
16680,200777,138468
16681,209197,247576
16682,5844,540
16683,10134,25084
16684,27147,3546
16685,10638,21422
16686,23396,47475
16687,74218,100415
16688,49766,9064
16689,3454,62716
16690,294688,467279
16691,1809,1396
16692,3943,14190
16693,65519,26170
16694,12451,27692
16695,42648,84479
16696,2509,2765
16697,2317,21874
16698,6609,4887
16699,13974,26388
16700,1830,21153
16701,3294,5684
16702,2189,9521
16703,7279,17359
16704,12855,49721
16705,96132,27703
16706,2187,3946
16707,21681,27703
16708,6482,2342
16709,62824,44920
16710,37735,133289
16711,448,56374
16712,61228,9354
16713,42807,152461
16714,77882,87
16715,7351,5846
16716,1638,9398
16717,11523,13974
16718,11756,4038
16719,10271,28745
16720,3945,29900
16721,40576,25909
16722,3798,35687
16723,12638,78558
16724,24587,24541
16725,5079,116503
16726,4925,14902
16727,292133,400513
16728,103579,62716
16729,63546,19115
16730,269259,114655
16731,36339,4520
16732,35981,20405
16733,102178,11873
16734,7230,29572
16735,45233,45057
16736,203846,34973
16737,31545,25084
16738,8769,15866
16739,21681,46572
16740,199512,138468
16741,4296,28731
16742,18258,23320
16743,1542,25084
16744,90658,34148
16745,66270,3515
16746,48000,78824
16747,11110,19191
16748,10071,166136
16749,54598,15891
16750,325605,364600
16751,1819,1841
16752,20609,2436
16753,27892,17502
16754,5326,5929
16755,15576,6603
16756,717,62716
16757,9601,81391
16758,34190,20405
16759,3741,65747
16760,31545,25084
16761,835251,246688
16762,197209,241800
16763,176961,4963
16764,312300,74623
16765,1893,1228
16766,209197,247576
16767,13111,95821
16768,78044,133809
16769,33600,8811
16770,3525,52546
16771,40385,70033
16772,55992,20008
16773,11130,33570
16774,103579,18001
16775,5319,1910
16776,3943,5262
16777,16639,31964
16778,47288,11787
16779,103579,167744
16780,13111,95821
16781,17695,2094
16782,13614,8404
16783,133932,7376
16784,23365,51236
16785,339001,76004
16786,332607,185443
16787,30371,1577
16788,8222,1893
16789,40093,86376
16790,16255,8094
16791,101248,202098
16792,11448,3623
16793,13690,12395
16794,77988,69134
16795,30979,38264
16796,157736,24273
16797,28834,6462
16798,19330,856
16799,129327,6357
16800,7577,28450
16801,34631,57253
16802,25947,12110
16803,12912,4883
16804,3126,906
16805,29583,59012
16806,115506,191913
16807,16030,194425
16808,1164,5391
16809,42779,37470
16810,675391,235250
16811,45061,51497
16812,29588,5950
16813,50324,6015
16814,34880,18846
16815,11130,48080
16816,298,685
16817,8233,28450
16818,2319,23578
16819,23708,20405
16820,35056,78944
16821,13967,8926
16822,15294,17251
16823,17577,2285
16824,63141,30393
16825,9227,4520
16826,41329,7523
16827,47829,7297
16828,199,22074
16829,6734,7299
16830,26361,84183
16831,74114,68100
16832,38269,12789
16833,94004,55774
16834,103478,56834
16835,4028,7211
16836,6332,16248
16837,1893,4842
16838,19677,17502
16839,67416,955
16840,70809,2077
16841,294361,229404
16842,38269,12789
16843,103579,96803
16844,103579,127684
16845,26611,8926
16846,65538,30171
16847,23051,20471
16848,40943,3623
16849,198653,91801
16850,8722,1255
16851,70809,2077
16852,8598,37830
16853,66057,41277
16854,1874,9059
16855,143728,25079
16856,26534,78709
16857,10602,41838
16858,13055,30171
16859,32705,28017
16860,103144,131850
16861,55750,292585
16862,363576,96526
16863,795,1169
16864,3446,15891
16865,37689,23928
16866,34880,24972
16867,10602,41838
16868,57845,24198
16869,514,164
16870,55086,4953
16871,96740,31401
16872,81946,400436
16873,153853,319790
16874,20519,9225
16875,7566,42298
16876,216149,196323
16877,64043,34973
16878,254903,42388
16879,22893,191913
16880,0,1841
16881,17351,5782
16882,17991,50341
16883,330958,288716
16884,299572,285060
16885,13344,40133
16886,7300,20202
16887,25569,172073
16888,1345,52492
16889,6403,15161
16890,174,6797
16891,388,54007
16892,2366,3031
16893,3837,18942
16894,3126,21281
16895,2366,12362
16896,11583,3959
16897,4069,31398
16898,957,11863
16899,4069,36215
16900,3863,16971
16901,189080,15891
16902,53790,64874
16903,3430,13131
16904,58895,107660
16905,334336,191913
16906,9959,15837
16907,11450,966
16908,952,15713
16909,10601,18314
16910,2661,3262
16911,1666,56870
16912,42276,21418
16913,4296,96
16914,13564,16812
16915,7826,11593
16916,14825,3476
16917,13127,14276
16918,49151,19243
16919,15537,16058
16920,19447,18023
16921,2399,23817
16922,4598,20686
16923,14288,70380
16924,1722,3391
16925,53597,34263
16926,1693,18771
16927,41839,32088
16928,1162,12353
16929,6745,35318
16930,2632,24239
16931,16385,41641
16932,39238,557
16933,21414,1799
16934,14991,8637
16935,3573,1841
16936,13,6303
16937,5460,10483
16938,4181,3546
16939,376,18919
16940,5799,5823
16941,33840,126045
16942,743,8982
16943,1809,1841
16944,23793,34123
16945,7094,7073
16946,2799,98601
16947,126490,18225
16948,65672,17173
16949,2087,14092
16950,6403,35632
16951,21104,15055
16952,89543,106991
16953,2561,12823
16954,21361,1847
16955,24576,13807
16956,36220,395
16957,4931,90511
16958,6745,21867
16959,2795,13510
16960,6745,437
16961,1490,14422
16962,3883,7992
16963,22249,14770
16964,10436,12336
16965,152045,18794
16966,2712,15748
16967,59089,7400
16968,14942,24134
16969,75544,28324
16970,67342,16549
16971,2444,7409
16972,158,68283
16973,10389,2324
16974,18057,27158
16975,59264,85765
16976,60300,21987
16977,8769,590
16978,13164,86193
16979,13164,86193
16980,8688,9110
16981,4725,863
16982,43203,14149
16983,10209,715
16984,9409,5822
16985,5599,1929
16986,46268,13181
16987,33462,4071
16988,371971,109061
16989,103579,32351
16990,72922,26052
16991,42796,4081
16992,19290,36385
16993,831,14276
16994,47288,107154
16995,10303,2745
16996,2151,6739
16997,5730,151264
16998,84626,17856
16999,10957,140
17000,6233,57714
17001,12344,2656
17002,24439,46415
17003,2416,5110
17004,2782,12979
17005,11723,20585
17006,9180,13958
17007,17963,20405
17008,20384,3141
17009,19709,6739
17010,4598,20686
17011,36339,56038
17012,15522,46178
17013,42933,42070
17014,3943,70501
17015,16953,17122
17016,38477,54751
17017,209197,247576
17018,13036,2692
17019,17643,3566
17020,7610,326
17021,100283,96068
17022,3909,26232
17023,34885,39405
17024,469383,318369
17025,49971,11652
17026,19564,6585
17027,549714,128715
17028,23095,5402
17029,49438,9946
17030,35227,13759
17031,5810,9591
17032,28157,238226
17033,192570,100828
17034,46837,15891
17035,35111,1175
17036,19793,955
17037,62379,16273
17038,34880,108890
17039,75042,51564
17040,37921,4806
17041,8688,9110
17042,115506,368267
17043,2444,1513
17044,18804,16318
17045,41929,75185
17046,5558,24485
17047,25818,799
17048,3573,1841
17049,10265,23389
17050,13873,59273
17051,14946,2988
17052,48564,34973
17053,112515,82324
17054,724,1892
17055,25569,456
17056,1744,8862
17057,5109,8178
17058,34130,15439
17059,16142,70028
17060,152255,62230
17061,152255,62230
17062,74114,1394
17063,31545,25084
17064,49983,47953
17065,105423,189386
17066,7905,17196
17067,2135,48658
17068,61230,15891
17069,22893,70659
17070,26760,64745
17071,7199,8551
17072,67790,4323
17073,1819,21058
17074,28336,4401
17075,48564,20056
17076,6995,95139
17077,16271,362
17078,264204,319790
17079,1983,474
17080,22893,11671
17081,101515,25528
17082,32456,35534
17083,15912,51372
17084,269259,114655
17085,835251,318369
17086,91353,59493
17087,11724,39720
17088,740,19805
17089,13706,9832
17090,1447,146143
17091,10335,23021
17092,476615,194137
17093,40852,4667
17094,5573,2046
17095,260558,113149
17096,148302,59757
17097,831,7049
17098,4980,2342
17099,795,17660
17100,5938,100829
17101,20894,160757
17102,102061,151341
17103,66195,43736
17104,10028,2596
17105,42169,45808
17106,3831,2559
17107,19837,13435
17108,156851,91754
17109,25631,21505
17110,4065,2790
17111,18611,23257
17112,13992,39867
17113,1652,34042
17114,98947,28915
17115,7334,1210
17116,9919,7702
17117,1652,34042
17118,17327,138061
17119,5494,64778
17120,74218,4323
17121,18820,812
17122,34880,35456
17123,4139,1419
17124,5915,3546
17125,32278,65768
17126,5483,2248
17127,115590,7661
17128,497,9242
17129,1790,15347
17130,8080,19805
17131,9981,48317
17132,577,2661
17133,25131,3623
17134,10873,4992
17135,30902,29572
17136,14669,21852
17137,14208,32304
17138,103579,20371
17139,10255,8683
17140,82818,48588
17141,21034,12279
17142,1053,5443
17143,12790,28238
17144,11739,35492
17145,14843,35456
17146,8233,12353
17147,12412,6965
17148,41075,4254
17149,24031,4323
17150,7275,22788
17151,11470,115754
17152,37058,2790
17153,22049,1841
17154,50430,1394
17155,36712,12346
17156,1944,384
17157,54100,176125
17158,11599,9301
17159,16271,24031
17160,31545,25084
17161,76200,33918
17162,4572,4327
17163,12774,2068
17164,78287,13830
17165,28468,20056
17166,985,2354
17167,25417,90940
17168,14343,11531
17169,174,1440
17170,30816,24924
17171,5047,19665
17172,6979,1394
17173,40038,20405
17174,48457,60637
17175,31545,8008
17176,9715,10920
17177,7718,9161
17178,34880,3623
17179,31538,8559
17180,116893,102915
17181,113744,6965
17182,17216,67656
17183,12519,63373
17184,77030,39069
17185,59472,29483
17186,549714,188930
17187,387188,229404
17188,73831,44640
17189,292788,128715
17190,29506,102613
17191,38488,976
17192,4201,15737
17193,11609,70073
17194,5304,4497
17195,24916,27034
17196,13563,51236
17197,10408,12110
17198,14273,10337
17199,38285,60471
17200,30858,43748
17201,46439,22453
17202,13529,1118
17203,56286,19888
17204,34880,37830
17205,17732,4848
17206,4814,13958
17207,8246,72812
17208,20626,28450
17209,36305,55144
17210,20228,186361
17211,20228,76004
17212,47102,60654
17213,4727,67801
17214,10671,3825
17215,21681,109095
17216,28834,2738
17217,48862,22392
17218,8246,7385
17219,47934,12767
17220,3205,3852
17221,17090,37830
17222,50467,48770
17223,21681,16465
17224,2031,1231
17225,7365,2467
17226,4888,47989
17227,2306,77420
17228,21681,12748
17229,23441,25084
17230,10572,4357
17231,31036,42150
17232,21681,24162
17233,165254,215138
17234,25552,1115
17235,4115,5430
17236,20942,25294
17237,11510,122251
17238,118595,214318
17239,31305,149503
17240,29309,38581
17241,14421,8138
17242,78731,22162
17243,54642,82029
17244,40093,34973
17245,10214,30211
17246,74,9408
17247,32592,26141
17248,14427,758
17249,38843,8691
17250,52108,40472
17251,18738,64745
17252,2174,28741
17253,69,28811
17254,23280,113928
17255,7908,23664
17256,24748,93610
17257,232128,29444
17258,9715,1424
17259,7765,8414
17260,10968,4750
17261,1986,21941
17262,23078,5040
17263,137987,107439
17264,8950,9106
17265,724,8705
17266,95306,107439
17267,74114,388328
17268,20587,12066
17269,195337,57045
17270,13351,4102
17271,96886,54617
17272,18531,911
17273,21728,84433
17274,228,28745
17275,14292,8215
17276,53014,15891
17277,20608,4777
17278,857,10104
17279,8246,5566
17280,2843,2238
17281,98296,8343
17282,96679,57108
17283,39698,36320
17284,29211,157169
17285,103579,31116
17286,29211,112671
17287,4309,21976
17288,4708,25412
17289,41173,3515
17290,158,3546
17291,21858,19604
17292,55502,72812
17293,40526,4883
17294,8609,2692
17295,28296,17132
17296,34880,28989
17297,2706,97551
17298,71953,213773
17299,15994,17196
17300,40434,49095
17301,106527,312676
